,Features,DTC,RFC,GBC
665,326192,0.0,0.0,0.0
666,326199,0.0,8.76038156653352e-06,0.0
667,3262,0.0,0.00037194839721587476,0.0
668,32621,0.0,0.0,0.0
669,326211,0.0,0.0,0.0
670,326212,0.0,0.0,0.0
671,32622,0.0,0.0,0.0
672,326220,0.0,0.0,0.0
673,32629,0.0,0.0,0.0
674,326291,0.0,0.0,0.0
675,326299,0.0,0.0,0.0
676,327,0.0,0.000916375479332414,0.0
677,3271,0.0,0.0,0.0
678,32711,0.0,1.3595220227913164e-05,0.0
679,327111,0.0,0.0,0.0
680,327112,0.0,9.298988702429448e-06,0.0
681,327113,0.0,0.0,0.0
682,32712,0.0,1.4267741727918504e-06,0.0
683,327121,0.0,0.0,0.0
684,327122,0.0,0.0,0.0
685,327123,0.0,0.0,0.0
686,327124,0.0,0.0,0.0
687,327125,0.0,0.0,0.0
688,3272,0.0,2.8929487881145596e-05,0.0
689,32721,0.0,0.0,0.0
690,327211,0.0,1.7258138721294024e-05,0.0
691,327212,0.0,0.0,0.0
692,327213,0.0,0.0,0.0
693,327215,0.0,0.0,0.0
694,3273,0.0,0.0005462172115056265,0.0
695,32731,0.0,0.0,0.0
696,327310,0.0,0.0,0.0
697,32732,0.0,0.0004078258638329026,0.0
698,327320,0.0,5.4574986786396806e-05,0.0
699,32733,0.0,0.0,0.0
700,327331,0.0,0.0,0.0
701,327332,0.0,0.0,0.0
702,32739,0.0,0.0,0.0
703,327390,0.0,0.0,0.0
704,3274,0.0,0.0,0.0
705,32741,0.0,0.0,0.0
706,327410,0.0,0.0,0.0
707,32742,0.0,0.0,0.0
708,327420,0.0,0.0,0.0
709,3279,0.0,8.971549368655731e-05,0.0
710,32791,0.0,0.0,0.0
711,327910,0.0,0.0,0.0
712,32799,0.0,0.0,0.0
713,327991,0.0,0.0,0.0
714,327992,0.0,0.0,0.0
715,327993,0.0,0.0,0.0
716,327999,0.0,0.0,0.0
717,331,0.0,0.000291690782821074,0.0
718,3311,0.0,0.0,0.0
719,33111,0.0,0.0,0.0
720,331111,0.0,3.1691306677275424e-05,0.0
721,331112,0.0,0.0,0.0
722,3312,0.0,0.0,0.00034930292192183804
723,33121,0.0,3.159590333927934e-05,0.0
724,331210,0.0,0.0,0.0
725,33122,0.0,0.0,0.0
726,331221,0.0,0.00017872306711014702,0.0
727,331222,0.0,0.0,0.0
728,3313,0.0,0.0,0.0
729,33131,0.0,0.0,0.0
730,331311,0.0,0.0,0.0
731,331312,0.0,0.0,0.0
732,331314,0.0,0.0,0.0
733,331315,0.0,0.0,0.0
734,331316,0.0,0.0,0.0
735,331319,0.0,0.0,0.0
736,3314,0.0,8.990516894823523e-05,0.0
737,33141,0.0,0.0,0.0
738,331411,0.0,0.0,0.0
739,331419,0.0,0.0,0.0
740,33142,0.0,0.0,0.0
741,331421,0.0,0.0,0.0
742,331422,0.0,0.0,0.0
743,331423,0.0,0.0,0.0
744,33149,0.0,0.0,0.0
745,331491,0.0,0.0,0.0
746,331492,0.0,0.0,0.0
747,3315,0.0,0.0004432167240055764,0.0
748,33151,0.0,0.0,0.0
749,331511,0.0,0.0,0.0
750,331512,0.0,0.0,0.0
751,331513,0.0,0.0,0.0
752,33152,0.0,0.0,0.0
753,331521,0.0,0.0,0.0
754,331522,0.0,0.0,0.0
755,331524,0.0,0.0,0.0
756,331525,0.0,0.0,0.0
757,331528,0.0,0.0,0.0
758,332,0.0,0.0018414947195773993,0.0
759,3321,0.0,0.00047868776630489025,0.001353182217407315
760,33211,0.0,0.0006135290816239031,0.0010725687016338665
761,332111,0.0,0.0,0.0
762,332112,0.0,0.0,0.0
763,332114,0.0,0.0,0.0
764,332115,0.0,0.0,0.0
765,332116,0.0,0.0,0.0
766,332117,0.0,0.0,0.0
767,3322,0.0,9.29529516935285e-05,0.0
768,33221,0.0,0.0,0.0
769,332211,0.0,0.0,0.0
770,332212,0.0,8.043297155404698e-05,0.0
771,332213,0.0,0.0,0.0
772,332214,0.0,0.0,0.0
773,3323,0.0,0.0006413398350465006,0.0
774,33231,0.0,9.608107487289525e-07,0.0
775,332311,0.0,0.0,0.0
776,332312,0.0,8.472492949640783e-05,0.0
777,332313,0.0,0.0,0.0
778,33232,0.0,4.765504718124664e-05,0.0
779,332321,0.0,6.482746923627353e-05,0.0
780,332322,0.0,0.0,0.0
781,332323,0.0,1.0031494294140662e-05,0.0
782,3324,0.0,0.00012138440379963453,0.0
783,33241,0.0,0.0,0.0
784,332410,0.0,0.0,0.0
785,33242,0.0,0.0,0.0
786,332420,0.0,0.0,0.0
787,33243,0.0,0.0,0.0
788,332431,0.0,0.0,0.0
789,332439,0.0,0.0,0.0
790,3325,0.0,6.094883882532081e-05,0.0
791,33251,0.0,0.0,0.0
792,332510,0.0,0.0,0.0
793,3326,0.0,0.0,0.0
794,33261,0.0,0.0,0.0
795,332611,0.0,2.7766034620691654e-05,0.0
796,332612,0.0,0.0,0.0
797,332618,0.0,4.3053204157717474e-05,0.0
798,3327,0.0,0.0005062648057322079,0.0
799,33271,0.0,0.00040093569847812223,0.0005558405322522766
800,332710,0.0,0.0008387376471664714,0.00017741834738824592
801,33272,0.0,0.0007991362810708182,0.0029233786554645797
802,332721,0.0,0.0,0.0
803,332722,0.0,0.0,0.0
804,3328,0.0,0.0012199332637433085,0.0
805,33281,0.0,0.0009627724581315404,0.0
806,332811,0.0,0.0,0.0
807,332812,0.0,0.00021094139382937484,0.0
808,332813,0.0,0.00013678147188318361,0.0
809,3329,0.0,8.101288438181901e-05,0.00020766870178097488
810,33291,0.0,0.0,0.0
811,332911,0.0,6.0948282904846015e-06,0.0
812,332912,0.0,6.352754630613079e-05,0.0
813,332913,0.0,0.0,0.0
814,332919,0.0,0.0,0.0
815,33299,0.0,5.0087406552840875e-05,0.0
816,332991,0.0,0.0,0.0
817,332992,0.0,0.0,0.0
818,332993,0.0,0.0,0.0
819,332994,0.0,0.0,0.0
820,332995,0.0,0.0,0.0
821,332996,0.0,8.095642667579782e-05,0.0
822,332997,0.0,2.204192134963676e-05,0.0
823,332998,0.0,0.0,0.0
824,332999,0.0,0.0,0.0
825,333,0.0,0.0006119778735801034,0.0
826,3331,0.0,7.601057097579959e-05,0.0
827,33311,0.0,0.0,0.0
828,333111,0.0,0.0,0.0
829,333112,0.0,0.0,0.0
830,33312,0.0,0.0,0.0
831,333120,0.0,0.0,0.0
832,33313,0.0,0.0,0.0
833,333131,0.0,0.0,0.0
834,333132,0.0,0.0,0.0
835,3332,0.0,7.109969180717214e-05,0.0
836,33321,0.0,0.0,0.0
837,333210,0.0,0.0,0.0
838,33322,0.0,0.0,0.0
839,333220,0.0,0.0,0.0
840,33329,0.0,0.0,0.0
841,333291,0.0,0.0,0.0
842,333292,0.0,0.0,0.0
843,333293,0.0,0.0,0.0
844,333294,0.0,0.0,0.0
845,333295,0.0,0.0,0.0
846,333298,0.0,0.0,0.0
847,3333,0.0,4.988121371532196e-05,0.0
848,33331,0.0,3.496459658149989e-05,0.0
849,333311,0.0,0.0,0.0
850,333312,0.0,0.0,0.0
851,333313,0.0,0.0,0.0
852,333314,0.0,0.0,0.0
853,333315,0.0,0.0,0.0
854,333319,0.0,0.0,0.0
855,3334,0.0,0.0,0.0
856,33341,0.0,0.0,0.0
857,333411,0.0,0.0,0.0
858,333412,0.0,0.0,0.0
859,333414,0.0,0.0,0.0
860,333415,0.0,0.0,0.0
861,3335,0.0,0.0010297633968513208,0.0
862,33351,0.0,0.0007384522155197626,0.0
863,333511,0.0,1.65895418498864e-05,0.0
864,333512,0.0,0.00014199518454243752,0.0
865,333513,0.0,4.6298725847360225e-06,0.0
866,333514,0.0,0.0002674418475945446,0.0
867,333515,0.0,0.0,0.0
868,333516,0.0,0.0,0.0
869,333518,0.0,0.0,0.0
870,3336,0.0,0.0,0.0
871,33361,0.0,0.0,0.0
872,333611,0.0,0.0,0.0
873,333612,0.0,0.0,0.0
874,333613,0.0,0.0,0.0
875,333618,0.0,0.0,0.0
876,3339,0.0,0.00011149609724557926,0.0
877,33391,0.0,1.3743540148062764e-06,0.0
878,333911,0.0,0.0,0.0
879,333912,0.0,0.0,0.0
880,333913,0.0,0.0,0.0
881,33392,0.0,5.699067685302582e-06,0.0
882,333921,0.0,0.0,0.0
883,333922,0.0,0.0,0.0
884,333923,0.0,0.0,0.0
885,333924,0.0,0.0,0.0
886,33399,0.0,6.239740681904901e-05,0.0
887,333991,0.0,0.0,0.0
888,333992,0.0,0.0,0.0
889,333993,0.0,0.0,0.0
890,333994,0.0,0.0,0.0
891,333995,0.0,0.0,0.0
892,333996,0.0,0.0,0.0
893,333997,0.0,0.0,0.0
894,333999,0.0,4.681507500013023e-05,0.0
895,334,0.0,0.0003373363586937233,0.0
896,3341,0.0,0.0,0.0
897,33411,0.0,0.0,0.0
898,334111,0.0,0.0,0.0
899,334112,0.0,0.0,0.0
900,334113,0.0,0.0,0.0
901,334119,0.0,0.0,0.0
902,3342,0.0,0.0,0.0
903,33421,0.0,0.0,0.0
904,334210,0.0,0.0,0.0
905,33422,0.0,0.0,0.0
906,334220,0.0,0.0,0.0
907,33429,0.0,0.0,0.0
908,334290,0.0,0.0,0.0
909,3343,0.0,0.0,0.0
910,33431,0.0,0.0,0.0
911,334310,0.0,0.0,0.0
912,3344,0.0,0.00012104221316372753,0.0
913,33441,0.0,0.0,0.0
914,334411,0.0,0.0,0.0
915,334412,0.0,0.0,0.0
916,334413,0.0,0.0,0.0
917,334414,0.0,0.0,0.0
918,334415,0.0,0.0,0.0
919,334416,0.0,0.0,0.0
920,334417,0.0,0.0,0.0
921,334418,0.0,0.0,0.0
922,334419,0.0,0.0,0.0
923,3345,0.0,0.0,0.0
924,33451,0.0,0.0001515498314773562,0.0
925,334510,0.0,4.96523973764319e-06,0.0
926,334511,0.0,0.0,0.0
927,334512,0.0,0.0,0.0
928,334513,0.0,0.00017437472874285743,0.0
929,334514,0.0,0.0,0.0
930,334515,0.0,0.0,0.0
931,334516,0.0,0.0,0.0
932,334517,0.0,0.0,0.0
933,334518,0.0,0.0,0.0
934,334519,0.0,7.67612621052799e-05,0.0
935,3346,0.0,1.2442739829427973e-05,0.0
936,33461,0.0,7.01338700534061e-05,0.0
937,334611,0.0,0.0,0.0
938,334612,0.0,0.0,0.0
939,334613,0.0,0.0,0.0
940,335,0.0,0.00029436237404714666,0.0
941,3351,0.0,0.00011554739668817939,0.0
942,33511,0.0,0.0,0.0
943,335110,0.0,0.0,0.0
944,33512,0.0,0.0,0.0
945,335121,0.0,0.0,0.0
946,335122,0.0,0.0,0.0
947,335129,0.0,0.0,0.0
948,3352,0.0,6.61358058717741e-05,0.0
949,33521,0.0,0.0,0.0
950,335211,0.0,0.0,0.0
951,335212,0.0,0.0,0.0
952,33522,0.0,0.0,0.0
953,335221,0.0,0.0,0.0
954,335222,0.0,0.0,0.0
955,335224,0.0,0.0,0.0
956,335228,0.0,0.0,0.0
957,3353,0.0,0.00019713542394595438,0.0
958,33531,0.0,5.114117129955387e-05,0.0
959,335311,0.0,0.0,0.0
960,335312,0.0,0.0,0.0
961,335313,0.0,8.94602992252393e-05,0.0
962,335314,0.0,0.0,0.0
963,3359,0.0,0.0,0.0
964,33591,0.0,0.0,0.0
965,335911,0.0,0.0,0.0
966,335912,0.0,0.0,0.0
967,33592,0.0,0.0,0.0
968,335921,0.0,0.0,0.0
969,335929,0.0,0.0,0.0
970,33593,0.0,0.00010575171711667187,0.000726704815013016
971,335931,0.0,0.0,0.0002275016986073423
972,335932,0.0,0.0,0.0
973,33599,0.0,0.0,0.0
974,335991,0.0,0.0,0.0
975,335999,0.0,0.0,0.0
976,336,0.0,0.0005207662993804852,0.0
977,3361,0.0,0.0,0.0
978,33611,0.0,0.0,0.0
979,336111,0.0,0.0,0.0
980,336112,0.0,0.0,0.0
981,33612,0.0,0.0,0.0
982,336120,0.0,0.0,0.0
983,3362,0.0,0.0,0.0
984,33621,0.0,0.0,0.0
985,336211,0.0,0.0,0.0
986,336212,0.0,0.0,0.0
987,336213,0.0,0.0,0.0
988,336214,0.0,0.0,0.0
989,3363,0.0,0.00016466715797857094,0.0
990,33631,0.0,0.0,0.0
991,336311,0.0,0.0,0.0
992,336312,0.0,0.0,0.0
993,33632,0.0,0.0,0.0
994,336321,0.0,0.0,0.0
995,336322,0.0,0.0,0.0
996,33633,0.0,0.0,0.0
997,336330,0.0,0.0,0.0
998,33634,0.0,0.0,0.0
999,336340,0.0,0.0,0.0
1000,33635,0.0,8.095205908438644e-05,0.0
1001,336350,0.0,0.0,0.0
1002,33636,0.0,3.669159414258594e-05,0.0
1003,336360,0.0,0.0,0.0
1004,33637,0.0,0.00019791292492065692,0.0
1005,336370,0.0,0.0,0.0
1006,33639,0.0,0.0,0.0
1007,336391,0.0,0.0,0.0
1008,336399,0.0,0.0,0.0
1009,3364,0.0,0.0,0.0
1010,33641,0.0,6.266465664053456e-05,0.0
1011,336411,0.0,1.1666538044267902e-06,0.0
1012,336412,0.0,0.0,0.0
1013,336413,0.0,0.0,0.0
1014,336414,0.0,0.0,0.0
1015,336415,0.0,0.0,0.0
1016,336419,0.0,0.0,0.0
1017,3365,0.0,0.0,0.0
1018,33651,0.0,0.0,0.0
1019,336510,0.0,0.0,0.0
1020,3366,0.0,0.0,0.0
1021,33661,0.0,2.0884488246720254e-05,0.0
1022,336611,0.0,0.0,0.0
1023,336612,0.0,0.0,0.0
1024,3369,0.0,0.0,0.0
1025,33699,0.0,0.0,0.0
1026,336991,0.0,0.0,0.0
1027,336992,0.0,0.0,0.0
1028,336999,0.0,0.0,0.0
1029,337,0.0,0.0010722660407195435,0.0
1030,3371,0.0,8.117373930130449e-05,0.0
1031,33711,0.0,0.000250050028503562,0.0
1032,337110,0.0,0.00046001934214637394,0.0
1033,33712,0.0,6.056098163416837e-05,0.0
1034,337121,0.0,0.0,0.0
1035,337122,0.0,2.0418409454685472e-05,0.0
1036,337124,0.0,0.0,0.0
1037,337125,0.0,0.0,0.0
1038,337127,0.0,0.0,0.0
1039,337129,0.0,0.0,0.0
1040,3372,0.0,0.0,0.0
1041,33721,0.0,0.0,0.0
1042,337211,0.0,0.0,0.0
1043,337212,0.0,4.9841620966356e-05,0.0
1044,337214,0.0,0.0,0.0
1045,337215,0.0,0.00014638135345731597,0.0
1046,3379,0.0,0.0,0.0
1047,33791,0.0,0.0,0.0
1048,337910,0.0,0.0,0.0
1049,33792,0.0,0.0,0.0
1050,337920,0.0,0.0,0.0
1051,339,0.0,0.0009969985585933567,0.0
1052,3391,0.0,0.00012545960020649707,0.0
1053,33911,0.0,0.00018863557839456278,0.0
1054,339111,0.0,0.0,0.0
1055,339112,0.0,5.412577975554418e-05,0.0
1056,339113,0.0,2.989840211374702e-05,0.0
1057,339114,0.0,0.0,0.0
1058,339115,0.0,0.0,0.0
1059,339116,0.0,0.00011208469858841054,0.0
1060,3399,0.0,6.592558778216791e-05,0.0
1061,33991,0.0,8.096675707894032e-07,0.0
1062,339911,0.0,0.0,0.0
1063,339912,0.0,0.0,0.0
1064,339913,0.0,0.0,0.0
1065,339914,0.0,0.0,0.0
1066,33992,0.0,0.0,0.0
1067,339920,0.0,1.2150349991565391e-06,0.0
1068,33993,0.0,0.0,0.0
1069,339931,0.0,0.0,0.0
1070,339932,0.0,0.0,0.0
1071,33994,0.0,5.5523953869917986e-05,0.0
1072,339941,0.0,0.0,0.0
1073,339942,0.0,0.0,0.0
1074,339943,0.0,0.0,0.0
1075,339944,0.0,0.0,0.0
1076,33995,0.0,5.738374837790576e-05,0.0
1077,339950,0.0,0.0003977059847405851,0.0
1078,33999,0.0,7.776328598891542e-05,0.0
1079,339991,0.0,0.0,0.0
1080,339992,0.0,0.0,0.0
1081,339993,0.0,0.0,0.0
1082,339994,0.0,0.0,0.0
1083,339995,0.0,0.0,0.0
1084,339999,0.0,7.45065210956208e-05,0.0
1085,42,0.0,0.0025247734423151607,0.0
1086,423,0.0,0.0019461492039621305,0.0
1087,4231,0.0,0.0004684460159595845,0.0
1088,42311,0.0,0.00020636365218389653,0.0
1089,423110,0.0,5.4627486141426964e-05,0.0
1090,42312,0.0,0.00010498280671941744,0.0
1091,423120,0.0,7.376531407285095e-05,0.0
1092,42313,0.0,4.68453697068588e-06,0.0
1093,423130,0.0,8.620156367276645e-07,0.0
1094,42314,0.0,8.092727033899124e-05,0.0
1095,423140,0.0,0.00028616344895460025,0.0
1096,4232,0.0,0.0,0.0
1097,42321,0.0,0.0,0.0
1098,423210,0.0,1.6793265465881377e-06,0.0
1099,42322,0.0,0.0,0.0
1100,423220,0.0,0.0,0.0
1101,4233,0.0,0.0001876509679285134,0.0
1102,42331,0.0,0.00018973698523999067,0.0
1103,423310,0.0,8.654625623611483e-05,0.0
1104,42332,0.0,6.351109758549841e-05,0.0
1105,423320,0.0,2.967735273392201e-05,0.0
1106,42333,0.0,0.0,0.0
1107,423330,0.0,0.0,0.0
1108,42339,0.0,0.0,0.0
1109,423390,0.0,0.0,0.0
1110,4234,0.0,0.00275647105471024,0.005628071589954958
1111,42341,0.0,0.0,0.0
1112,423410,0.0,0.0,0.0
1113,42342,0.0,1.3183642495365806e-05,0.0
1114,423420,0.0,0.0,0.0
1115,42343,0.0,2.494179466039723e-05,0.0
1116,423430,0.0,3.79643277176697e-06,0.0
1117,42344,0.0,0.00019231435124121866,0.0
1118,423440,0.0,0.00016248606764633695,0.0
1119,42345,0.0,0.0009206321333849611,0.0
1120,423450,0.0,0.0012622840480398347,0.0
1121,42346,0.0,8.467088794937002e-06,0.0
1122,423460,0.0,2.483281007208797e-05,0.0
1123,42349,0.0,1.9753105369136012e-05,0.0
1124,423490,0.0,8.247003233281233e-05,0.0
1125,4235,0.0,0.00018047024861391855,0.0
1126,42351,0.0,7.822624658567625e-05,0.0
1127,423510,0.0,9.550920720950526e-05,0.0
1128,42352,0.0,0.0,0.0
1129,423520,0.0,0.0,0.0
1130,4236,0.0,0.00034656494087945497,0.0
1131,42361,0.0,0.00012581684488182827,0.0
1132,423610,0.0,4.946161815902357e-05,0.0
1133,42362,0.0,0.0,0.0
1134,423620,0.0,0.0,0.0
1135,42369,0.0,5.813714780942597e-05,0.0
1136,423690,0.0,0.0,0.0
1137,4237,0.0,0.0008238403778129701,0.0
1138,42371,0.0,4.209703750782498e-06,0.0
1139,423710,0.0,9.637183212731539e-05,0.0
1140,42372,0.0,3.802889827359736e-05,0.0
1141,423720,0.0,8.967180840830995e-05,0.0
1142,42373,0.0,0.0,0.0
1143,423730,0.0,0.00022090801016444602,0.0
1144,42374,0.0,7.000257406270389e-05,0.0
1145,423740,0.0,0.00013085816416641877,0.0
1146,4238,0.0,0.0017197906097967813,0.0
1147,42381,0.0,6.598995471834702e-05,0.0
1148,423810,0.0,0.0,0.0
1149,42382,0.0,0.0003328922445214963,0.0
1150,423820,0.0,0.0005183627030501154,0.0
1151,42383,0.0,0.0003048718146378521,0.0
1152,423830,0.0,0.00045019909991230833,0.0
1153,42384,0.0,8.462933859956709e-05,0.0
1154,423840,0.0,0.00016313324826801632,0.0
1155,42385,0.0,8.497488843353056e-05,0.0
1156,423850,0.0,0.00011733710366410084,0.0
1157,42386,0.0,0.0,0.0
1158,423860,0.0,0.0,0.0
1159,4239,0.0,0.0010142324315893922,0.0
1160,42391,0.0,0.00010410569763334137,0.0
1161,423910,0.0,8.617276506446226e-06,0.0
1162,42392,0.0,0.0,0.0
1163,423920,0.0,0.0,0.0
1164,42393,0.0,0.000726469280867527,0.0009787074952422989
1165,423930,0.0,0.0006593988142201679,0.0003405785752047222
1166,42394,0.0,0.0,0.0
1167,423940,0.0,1.9028042488092978e-05,0.0
1168,42399,0.0,0.0001986621165628753,0.0
1169,423990,0.0,0.0,0.0
1170,424,0.0,0.0029896008313589745,0.0
1171,4241,0.0,9.270708028130346e-06,0.0
1172,42411,0.0,8.645611400904466e-05,0.0
1173,424110,0.0,0.0,0.0
1174,42412,0.0,0.0,0.0
1175,424120,0.0,0.0,0.0
1176,42413,0.0,7.184027250489649e-06,0.0
1177,424130,0.0,4.0781671775177025e-05,0.0
1178,4242,0.0,4.75665136477056e-05,0.0
1179,42421,0.0,0.0,0.0
1180,424210,0.0,0.0,0.0
1181,4243,0.0,0.0,0.0
1182,42431,0.0,0.0,0.0
1183,424310,0.0,0.0,0.0
1184,42432,0.0,0.0,0.0
1185,424320,0.0,0.0,0.0
1186,42433,0.0,5.700414327560664e-05,0.0
1187,424330,0.0,0.0,0.0
1188,42434,0.0,0.0,0.0
1189,424340,0.0,9.253716071403167e-05,0.0
1190,4244,0.0,0.00038681007150540687,0.0
1191,42441,0.0,0.0,0.0
1192,424410,0.0,2.2875980605311036e-05,0.0
1193,42442,0.0,0.0,0.0
1194,424420,0.0,0.0,0.0
1195,42443,0.0,5.1205390805262414e-05,0.0
1196,424430,0.0,0.0,0.0
1197,42444,0.0,0.0,0.0
1198,424440,0.0,0.0,0.0
1199,42445,0.0,1.1270972704902043e-05,0.0
1200,424450,0.0,2.1457218074443816e-05,0.0
1201,42446,0.0,0.0,0.0
1202,424460,0.0,0.0,0.0
1203,42447,0.0,8.071527392029587e-05,0.0
1204,424470,0.0,0.0,0.0
1205,42448,0.0,3.038227338875371e-06,0.0
1206,424480,0.0,0.0,0.0
1207,42449,0.0,0.0002351840691863186,0.0
1208,424490,0.0,0.00035678308466719855,0.0
1209,4245,0.0,0.00028922546416860454,0.0
1210,42451,0.0,0.0002600768857682762,0.0
1211,424510,0.0,0.0004339212904133468,0.0
1212,42452,0.0,0.0,0.0
1213,424520,0.0,0.0,0.0
1214,42459,0.0,0.0,0.0
1215,424590,0.0,0.0,0.0
1216,4246,0.0,0.0002001295290934101,0.0
1217,42461,0.0,0.00013707761448210432,0.0
1218,424610,0.0,0.0,0.0
1219,42469,0.0,6.42040677500593e-05,0.0
1220,424690,0.0,6.183799998176213e-05,0.0
1221,4247,0.0,0.0008047604578339786,0.0
1222,42471,0.0,0.0,0.0
1223,424710,0.0,0.0,0.0
1224,42472,0.0,0.00032973326642885914,0.0
1225,424720,0.0,4.8562535147874535e-05,0.0
1226,4248,0.0,5.5255872728233064e-05,0.0
1227,42481,0.0,0.0,0.0
1228,424810,0.0,0.0,0.0
1229,42482,0.0,0.0,0.0
1230,424820,0.0,0.0,0.0
1231,4249,0.0,0.0010130269485609281,0.0
1232,42491,0.0,0.001156344508466763,0.0
1233,424910,0.0,0.0009518134718650012,0.0
1234,42492,0.0,1.4132387639328583e-06,0.0
1235,424920,0.0,7.592406199326733e-05,0.0
1236,42493,0.0,0.0,0.0
1237,424930,0.0,1.0714906600443194e-05,0.0
1238,42494,0.0,0.0,0.0
1239,424940,0.0,2.6804394607479145e-05,0.0
1240,42495,0.0,0.0,0.0
1241,424950,0.0,3.983565205094495e-05,0.0
1242,42499,0.0,0.00018760609753215013,0.0
1243,424990,0.0,0.00011033247892411398,0.0
1244,425,0.0,0.0012377737618532022,0.0
1245,4251,0.0,0.0014058635967649181,0.0
1246,42511,0.0,4.5974412416319707e-05,0.0
1247,425110,0.0,0.0,0.0
1248,42512,0.0,0.0008519373060449008,0.0
1249,425120,0.0,0.00043739840560688475,0.0
1250,44-45,0.0,0.004442580537775616,0.0
1251,441,0.0,0.004570234689576238,0.0
1252,4411,0.0,0.002523240769344893,0.0
1253,44111,0.0,0.001566023863462652,0.0
1254,441110,0.0,0.0016210532106108607,0.0
1255,44112,0.0,0.0010970038748835795,0.0
1256,441120,0.0,0.0009290289215309701,0.0
1257,4412,0.0,0.0036144940664223535,0.0025666749566980026
1258,44121,0.0,0.00015629138309957203,0.0
1259,441210,0.0,0.0009586863043426559,0.0
1260,44122,0.0,0.0003025917951702954,0.0
1261,441221,0.0,0.00016397221468813185,0.0
1262,441222,0.0,0.00010158782868226506,0.0
1263,441229,0.0,0.0,0.0
1264,4413,0.0,0.0016844444445335898,0.0
1265,44131,0.0,0.0017764369697783424,0.0
1266,441310,0.0,0.0008490667897152564,0.0
1267,44132,0.0,0.001106645597859363,0.0
1268,441320,0.0,0.0005928790455977007,0.0
1269,442,0.0,0.0008103311303569726,0.0
1270,4421,0.0,0.0002675816324302202,0.0
1271,44211,0.0,0.0005972585011748109,0.0
1272,442110,0.0,0.0005452177128061344,0.0
1273,4422,0.0,0.0008356331815481473,0.0
1274,44221,0.0,0.00016459761859006074,0.0
1275,442210,0.0,0.00016945660530573832,0.0
1276,44229,0.0,0.0011493791798864255,0.0
1277,442291,0.0,0.0,0.0
1278,442299,0.0,4.586404772685069e-05,0.0
1279,443,0.0,0.0007864595555025077,0.0
1280,4431,0.0,0.001116785227584123,0.0
1281,44311,0.0,0.000462983920241197,0.0
1282,443111,0.0,0.0003669245742672199,0.0
1283,443112,0.0,0.0004803982691087603,0.0
1284,44312,0.0,0.0001198488146701362,0.0
1285,443120,0.0,0.00012766830909562504,0.0
1286,44313,0.0,3.120597058358894e-05,0.0
1287,443130,0.0,1.074287303499258e-05,0.0
1288,444,0.0,0.0037478984751883643,0.00205669683414159
1289,4441,0.0,0.0013199770051089453,0.0
1290,44411,0.0,0.0007353882841155105,0.0
1291,444110,0.0,0.0007273095845584852,0.0
1292,44412,0.0,1.150110585985431e-05,0.0
1293,444120,0.0,0.00012357148025357313,0.0
1294,44413,0.0,0.0013043619734327016,0.0
1295,444130,0.0,0.0008953702404811983,0.0
1296,44419,0.0,0.001339611527411578,0.0021555423957094113
1297,444190,0.0,0.0011442462420678554,0.0003772946948558461
1298,4442,0.0,0.0015030257829909033,0.0
1299,44421,0.0,0.00015074122536136704,0.0
1300,444210,0.0,8.263274668722864e-05,0.0
1301,44422,0.0,0.00032699433064212646,0.0
1302,444220,0.0,0.0001978354166105905,0.0
1303,445,0.0,0.003622918632209514,0.0
1304,4451,0.0,0.002362773368079606,0.0
1305,44511,0.0,0.0011635261261014316,0.0
